FIPS,county,state,year,total_vote,dem_vote,rep_vote
45045,Greenville,SC,1996,120420,41605,71210
45045,Greenville,SC,2000,140293,43810,92714
45045,Greenville,SC,2004,168833,55347,111481
45045,Greenville,SC,2008,190657,70886,116363
45045,Greenville,SC,2012,193189,68070,121685
45045,Greenville,SC,2016,215165,74483,127832
45045,Greenville,SC,2020,258155,103030,150021
45047,Greenwood,SC,1960,8251,5283,2968
45047,Greenwood,SC,1964,11132,5479,5653
45047,Greenwood,SC,1968,14658,3741,4891
45047,Greenwood,SC,1972,12975,3400,9370
45047,Greenwood,SC,1976,15991,9976,5974
45047,Greenwood,SC,1980,16888,9283,7290
45047,Greenwood,SC,1984,17307,6339,10887
45047,Greenwood,SC,1988,15704,6511,9096
45047,Greenwood,SC,1992,18923,7621,9079
45047,Greenwood,SC,1996,18163,8193,8865
45047,Greenwood,SC,2000,20860,8139,12193
45047,Greenwood,SC,2004,23442,8954,14264
45047,Greenwood,SC,2008,29667,12348,16995
45047,Greenwood,SC,2012,28672,11972,16348
45047,Greenwood,SC,2016,28763,10711,16961
45047,Greenwood,SC,2020,32006,12145,19431
45049,Hampton,SC,1960,2112,790,1322
45049,Hampton,SC,1964,3698,1439,2259
45049,Hampton,SC,1968,5230,2107,1671
45049,Hampton,SC,1972,5023,2086,2891
45049,Hampton,SC,1976,5722,3923,1773
45049,Hampton,SC,1980,6603,4329,2217
45049,Hampton,SC,1984,7228,3736,3464
45049,Hampton,SC,1988,6306,3435,2826
45049,Hampton,SC,1992,7361,4332,2402
45049,Hampton,SC,1996,7317,4828,2111
45049,Hampton,SC,2000,7759,4896,2798
45049,Hampton,SC,2004,8016,4832,3097
45049,Hampton,SC,2008,9350,5816,3439
45049,Hampton,SC,2012,9206,5834,3312
45049,Hampton,SC,2016,8806,5170,3488
45049,Hampton,SC,2020,9305,5323,3906
45051,Horry,SC,1960,9774,6006,3768
45051,Horry,SC,1964,13737,5444,8293
45051,Horry,SC,1968,14549,3924,3924
45051,Horry,SC,1972,19944,4437,15324
45051,Horry,SC,1976,25117,15720,9339
45051,Horry,SC,1980,28864,13888,14323
45051,Horry,SC,1984,29463,8940,20396
45051,Horry,SC,1988,38409,13316,24843
45051,Horry,SC,1992,51204,18896,23489
45051,Horry,SC,1996,54653,23722,26159
45051,Horry,SC,2000,71265,29113,40300
45051,Horry,SC,2004,81347,29547,50447
45051,Horry,SC,2008,104798,38879,64609
45051,Horry,SC,2012,112393,38885,72127
45051,Horry,SC,2016,132920,39410,89288
45051,Horry,SC,2020,179744,59180,118821
45053,Jasper,SC,1960,1500,721,779
45053,Jasper,SC,1964,2595,1002,1593
45053,Jasper,SC,1968,3116,1402,633
45053,Jasper,SC,1972,2884,1203,1650
45053,Jasper,SC,1976,4140,2903,1221
45053,Jasper,SC,1980,4969,3312,1617
45053,Jasper,SC,1984,6879,3753,3102
45053,Jasper,SC,1988,4929,2894,2004
45053,Jasper,SC,1992,5763,3453,1725
45053,Jasper,SC,1996,6468,4053,2024
45053,Jasper,SC,2000,6469,3646,2414
45053,Jasper,SC,2004,6846,3840,2933
45053,Jasper,SC,2008,8854,5389,3365
45053,Jasper,SC,2012,10021,5757,4169
45053,Jasper,SC,2016,11427,5956,5187
45053,Jasper,SC,2020,14394,7185,7078
45055,Kershaw,SC,1960,6643,3178,3465
45055,Kershaw,SC,1964,8785,3168,5617
45055,Kershaw,SC,1968,10578,2539,4079
45055,Kershaw,SC,1972,10744,2531,8035
45055,Kershaw,SC,1976,12402,6211,6126
45055,Kershaw,SC,1980,11974,5103,6652
45055,Kershaw,SC,1984,13226,4323,8822
45055,Kershaw,SC,1988,13473,4494,8877
45055,Kershaw,SC,1992,17301,6585,8499
45055,Kershaw,SC,1996,16354,6764,8513
45055,Kershaw,SC,2000,19677,7428,11911
45055,Kershaw,SC,2004,22915,8515,14160
45055,Kershaw,SC,2008,27985,11226,16466
45055,Kershaw,SC,2012,27946,11259,16324
45055,Kershaw,SC,2016,28995,10330,17542
45055,Kershaw,SC,2020,33629,12699,20471
45057,Lancaster,SC,1960,8470,5561,2909
45057,Lancaster,SC,1964,9712,4970,4742
45057,Lancaster,SC,1968,12911,3151,4874
45057,Lancaster,SC,1972,11580,2461,9016
45057,Lancaster,SC,1976,13385,8324,4997
45057,Lancaster,SC,1980,15170,8283,6410
45057,Lancaster,SC,1984,16244,5804,10383
45057,Lancaster,SC,1988,15393,6181,9152
45057,Lancaster,SC,1992,18655,8307,7757
45057,Lancaster,SC,1996,17957,8752,7544
45057,Lancaster,SC,2000,20705,8782,11676
45057,Lancaster,SC,2004,20814,7631,12916
45057,Lancaster,SC,2008,28921,12139,16441
45057,Lancaster,SC,2012,33144,13419,19333
45057,Lancaster,SC,2016,38938,13812,23719
45057,Lancaster,SC,2020,49868,18937,30312
45059,Laurens,SC,1960,7846,4547,3299
45059,Laurens,SC,1964,9446,4365,5081
45059,Laurens,SC,1968,12108,3016,4813
45059,Laurens,SC,1972,10933,2650,8141
45059,Laurens,SC,1976,12831,7440,5300
45059,Laurens,SC,1980,14093,7856,6036
45059,Laurens,SC,1984,15086,5312,9729
45059,Laurens,SC,1988,15702,5930,9731
45059,Laurens,SC,1992,17200,6638,8347
45059,Laurens,SC,1996,16547,7055,8057
45059,Laurens,SC,2000,20410,7920,12102
45059,Laurens,SC,2004,23829,9205,14466
45059,Laurens,SC,2008,26282,10578,15334
45059,Laurens,SC,2012,25416,10318,14746
45059,Laurens,SC,2016,26566,8889,16816
45059,Laurens,SC,2020,30488,10159,20004
45061,Lee,SC,1960,2784,1487,1297
45061,Lee,SC,1964,3645,1156,2489
45061,Lee,SC,1968,5483,2151,1219
45061,Lee,SC,1972,5100,1996,3076
45061,Lee,SC,1976,6254,3869,2357
45061,Lee,SC,1980,7877,4818,2952
45061,Lee,SC,1984,7500,3912,3548
45061,Lee,SC,1988,6359,3423,2936
45061,Lee,SC,1992,7822,4454,2730
45061,Lee,SC,1996,5908,3588,1973
45061,Lee,SC,2000,6642,3899,2675
45061,Lee,SC,2004,7898,4960,2901
45061,Lee,SC,2008,9153,5960,3074
45061,Lee,SC,2012,8907,5977,2832
45061,Lee,SC,2016,8156,5199,2803
45061,Lee,SC,2020,8431,5329,3008
45063,Lexington,SC,1960,10670,4159,6511
45063,Lexington,SC,1964,16848,4807,12041
45063,Lexington,SC,1968,25169,4058,12204
45063,Lexington,SC,1972,29886,4069,25327
45063,Lexington,SC,1976,36077,14339,21442
45063,Lexington,SC,1980,41886,12334,28313
45063,Lexington,SC,1984,47721,8828,38628
45063,Lexington,SC,1988,53238,11366,41467
45063,Lexington,SC,1992,69022,18312,41759
45063,Lexington,SC,1996,62720,18907,39658
45063,Lexington,SC,2000,83081,22830,58095
45063,Lexington,SC,2004,93432,25393,67132
45063,Lexington,SC,2008,109512,33303,74960
45063,Lexington,SC,2012,112623,34148,76662
45063,Lexington,SC,2016,122093,35230,80026
45063,Lexington,SC,2020,144568,49301,92817
45065,McCormick,SC,1960,1027,680,347
45065,McCormick,SC,1964,1437,498,939
45065,McCormick,SC,1968,2211,988,466
45065,McCormick,SC,1972,2162,844,1302
45065,McCormick,SC,1976,2427,1774,640
45065,McCormick,SC,1980,2605,1774,797
45065,McCormick,SC,1984,2726,1526,1186
45065,McCormick,SC,1988,2914,1722,1172
45065,McCormick,SC,1992,3052,1846,899
45065,McCormick,SC,1996,3123,1858,1104
45065,McCormick,SC,2000,3661,1896,1704
45065,McCormick,SC,2004,5122,2648,2396
45065,McCormick,SC,2008,5232,2755,2437
45065,McCormick,SC,2012,5160,2653,2467
45065,McCormick,SC,2016,5216,2479,2652
45065,McCormick,SC,2020,5697,2687,2958
45067,Marion,SC,1960,4043,2397,1646
45067,Marion,SC,1964,5243,2046,3197
45067,Marion,SC,1968,6817,2821,2512
45067,Marion,SC,1972,7298,2545,4719
45067,Marion,SC,1976,9016,5927,3076
45067,Marion,SC,1980,8801,5379,3321
45067,Marion,SC,1984,9773,5043,4698
45067,Marion,SC,1988,9486,5008,4403
45067,Marion,SC,1992,10376,5843,3647
45067,Marion,SC,1996,10451,6359,3595
45067,Marion,SC,2000,12149,7358,4687
45067,Marion,SC,2004,13507,7767,5589
45067,Marion,SC,2008,15174,9608,5416
45067,Marion,SC,2012,14986,9688,5164
45067,Marion,SC,2016,14276,8569,5444
45067,Marion,SC,2020,14704,8872,5711
45069,Marlboro,SC,1960,3877,2586,1291
45069,Marlboro,SC,1964,4286,2422,1864
45069,Marlboro,SC,1968,6458,2294,2024
45069,Marlboro,SC,1972,5852,1999,3838
45069,Marlboro,SC,1976,7377,5409,1961
45069,Marlboro,SC,1980,8040,5378,2585
45069,Marlboro,SC,1984,8283,4294,3951
45069,Marlboro,SC,1988,6870,3937,2921
45069,Marlboro,SC,1992,8570,5111,2526
45069,Marlboro,SC,1996,8027,5348,2148
45069,Marlboro,SC,2000,7883,5060,2699
45069,Marlboro,SC,2004,8560,4984,3423
45069,Marlboro,SC,2008,10876,6794,3996
45069,Marlboro,SC,2012,9853,6100,3676
45069,Marlboro,SC,2016,10389,5954,4267
45069,Marlboro,SC,2020,11446,6290,5044
45071,Newberry,SC,1960,5984,3143,2841
45071,Newberry,SC,1964,8794,3222,5571
45071,Newberry,SC,1968,10716,2444,4538
45071,Newberry,SC,1972,9521,2035,7325
45071,Newberry,SC,1976,10016,5034,4931
45071,Newberry,SC,1980,10513,4825,5568
45071,Newberry,SC,1984,11008,3790,7176
45071,Newberry,SC,1988,10305,3825,6427
45071,Newberry,SC,1992,12329,4896,5980
45071,Newberry,SC,1996,11232,4804,5670
45071,Newberry,SC,2000,12372,4428,7492
45071,Newberry,SC,2004,12409,4483,7654
45071,Newberry,SC,2008,16524,6708,9616
45071,Newberry,SC,2012,16351,6913,9260
45071,Newberry,SC,2016,16807,6217,10017
45071,Newberry,SC,2020,18631,6958,11443
45073,Oconee,SC,1960,6214,4328,1886
45073,Oconee,SC,1964,8272,5560,2712
45073,Oconee,SC,1968,9369,2009,2618
45073,Oconee,SC,1972,8728,1740,6824
45073,Oconee,SC,1976,12312,8447,3805
45073,Oconee,SC,1980,13591,7677,5651
45073,Oconee,SC,1984,12044,3333,8625
45073,Oconee,SC,1988,14585,4299,10184
45073,Oconee,SC,1992,20479,6617,10379
45073,Oconee,SC,1996,19952,7398,10503
45073,Oconee,SC,2000,23575,7571,15364
45073,Oconee,SC,2004,27532,8395,18811
45073,Oconee,SC,2008,31132,9481,21164
45073,Oconee,SC,2012,30666,8550,21611
45073,Oconee,SC,2016,33635,7998,24178
45073,Oconee,SC,2020,40668,10414,29698
45075,Orangeburg,SC,1960,9123,3890,5233
45075,Orangeburg,SC,1964,16063,5607,10456
45075,Orangeburg,SC,1968,21259,8971,5144
45075,Orangeburg,SC,1972,19745,7652,11711
45075,Orangeburg,SC,1976,22604,13652,8794
45075,Orangeburg,SC,1980,27733,16178,11313
45075,Orangeburg,SC,1984,29636,15121,14286
45075,Orangeburg,SC,1988,28049,14655,13281
45075,Orangeburg,SC,1992,32234,18440,11328
45075,Orangeburg,SC,1996,30315,18610,10494
45075,Orangeburg,SC,2000,32734,19802,12657
45075,Orangeburg,SC,2004,37564,24698,12695
45075,Orangeburg,SC,2008,39754,27263,12115
45075,Orangeburg,SC,2012,43041,30720,12022
45075,Orangeburg,SC,2016,38910,26318,11931
45075,Orangeburg,SC,2020,41205,27295,13603
45077,Pickens,SC,1960,6747,2546,4201
45077,Pickens,SC,1964,9391,3506,5882
45077,Pickens,SC,1968,13313,2016,6873
45077,Pickens,SC,1972,14296,2255,11776
45077,Pickens,SC,1976,16655,8505,8029
45077,Pickens,SC,1980,17923,7789,9575
45077,Pickens,SC,1984,19764,4481,15155
45077,Pickens,SC,1988,23696,6103,17448
45077,Pickens,SC,1992,29494,8275,17008
45077,Pickens,SC,1996,27900,8369,17151
45077,Pickens,SC,2000,34582,8927,24681
45077,Pickens,SC,2004,40510,10287,29759
45077,Pickens,SC,2008,45128,11691,32552
45077,Pickens,SC,2012,45549,11156,33474
45077,Pickens,SC,2016,49049,10354,36236
45077,Pickens,SC,2020,57546,13645,42907
45079,Richland,SC,1960,32430,11694,20736
45079,Richland,SC,1964,45245,17939,27306
45079,Richland,SC,1968,51445,18198,26215
45079,Richland,SC,1972,61995,21462,39746
45079,Richland,SC,1976,69962,36855,32727
45079,Richland,SC,1980,72869,33158,36337
45079,Richland,SC,1984,81429,32212,46773
45079,Richland,SC,1988,83123,36420,43841
45079,Richland,SC,1992,106250,53648,43744
45079,Richland,SC,1996,95230,52222,39092
45079,Richland,SC,2000,116481,63179,50164
45079,Richland,SC,2004,133801,76283,56212
45079,Richland,SC,2008,165037,105656,57941
45079,Richland,SC,2012,159154,103989,53105
45079,Richland,SC,2016,168722,108000,52469
45079,Richland,SC,2020,193822,132570,58313
45081,Saluda,SC,1960,2621,1353,1268
45081,Saluda,SC,1964,3933,1409,2524
45081,Saluda,SC,1968,4802,1200,1466
45081,Saluda,SC,1972,4191,1022,3095
45081,Saluda,SC,1976,4839,2715,2085
45081,Saluda,SC,1980,5169,2651,2450
45081,Saluda,SC,1984,5501,1962,3515
45081,Saluda,SC,1988,5232,1984,3225
45081,Saluda,SC,1992,6209,2393,2968
45081,Saluda,SC,1996,5700,2486,2825
45081,Saluda,SC,2000,6891,2682,4098
45081,Saluda,SC,2004,7578,3001,4537
45081,Saluda,SC,2008,8603,3323,5191
45081,Saluda,SC,2012,8564,3328,5135
45081,Saluda,SC,2016,8564,2813,5526
45081,Saluda,SC,2020,9274,2963,6210
45083,Spartanburg,SC,1960,31074,20134,10940
45083,Spartanburg,SC,1964,38445,20034,18411
45083,Spartanburg,SC,1968,46996,11467,18183
45083,Spartanburg,SC,1972,41556,9586,31308
45083,Spartanburg,SC,1976,48717,27925,20456
45083,Spartanburg,SC,1980,58869,27245,30092
45083,Spartanburg,SC,1984,62575,20130,41553
45083,Spartanburg,SC,1988,64568,22964,40801
45083,Spartanburg,SC,1992,72635,25488,37707
45083,Spartanburg,SC,1996,67196,26814,35972
45083,Spartanburg,SC,2000,83553,29559,52114
45083,Spartanburg,SC,2004,96758,33633,62004
45083,Spartanburg,SC,2008,108328,41632,65042
45083,Spartanburg,SC,2012,109906,41461,66969
45083,Spartanburg,SC,2016,121090,39997,76277
45083,Spartanburg,SC,2020,148655,52926,93560
45085,Sumter,SC,1960,7249,2616,4633
45085,Sumter,SC,1964,11504,3775,7729
45085,Sumter,SC,1968,16308,6103,5451
45085,Sumter,SC,1972,16800,5801,10892
45085,Sumter,SC,1976,19912,10471,9332
45085,Sumter,SC,1980,20126,9205,10557
45085,Sumter,SC,1984,22590,9566,12909
45085,Sumter,SC,1988,22801,9502,13161
45085,Sumter,SC,1992,26596,11852,12576
45085,Sumter,SC,1996,25392,12198,12080
45085,Sumter,SC,2000,30672,14365,15915
45085,Sumter,SC,2004,37003,18695,18074
45085,Sumter,SC,2008,44358,25431,18581
45085,Sumter,SC,2012,47309,27589,19274
45085,Sumter,SC,2016,44086,24047,18745
45085,Sumter,SC,2020,48920,27379,21000
45087,Union,SC,1960,7209,5229,1980
45087,Union,SC,1964,7707,3892,3815
45087,Union,SC,1968,9872,2271,3011
45087,Union,SC,1972,11065,2676,8337
45087,Union,SC,1976,9863,6363,3463
45087,Union,SC,1980,10456,6274,4035
45087,Union,SC,1984,10796,4424,6331
45087,Union,SC,1988,10465,4420,6019
45087,Union,SC,1992,10680,4644,4647
45087,Union,SC,1996,10055,5407,3855
45087,Union,SC,2000,10589,4662,5768
45087,Union,SC,2004,11934,5236,6592
45087,Union,SC,2008,13551,5935,7449
45087,Union,SC,2012,12541,5796,6584
45087,Union,SC,2016,12092,4729,7061
45087,Union,SC,2020,13257,4935,8183
45089,Williamsburg,SC,1960,3837,1513,2324
45089,Williamsburg,SC,1964,7058,2248,4810
45089,Williamsburg,SC,1968,10787,5106,3029
45089,Williamsburg,SC,1972,11015,5213,5729
45089,Williamsburg,SC,1976,14055,8745,5275
45089,Williamsburg,SC,1980,13344,8135,5110
45089,Williamsburg,SC,1984,14128,7586,6492
45089,Williamsburg,SC,1988,13324,7343,5914
45089,Williamsburg,SC,1992,14277,8077,5289
45089,Williamsburg,SC,1996,11357,6987,3957
45089,Williamsburg,SC,2000,11331,6723,4524
45089,Williamsburg,SC,2004,13918,9044,4795
45089,Williamsburg,SC,2008,16443,11279,5004
45089,Williamsburg,SC,2012,16304,11335,4824
45089,Williamsburg,SC,2016,15054,9953,4864
45089,Williamsburg,SC,2020,15985,10289,5532
45091,York,SC,1960,14219,8707,5512
45091,York,SC,1964,15642,8346,7292
45091,York,SC,1968,20269,5571,7596
45091,York,SC,1972,21026,6374,14441
45091,York,SC,1976,24005,14099,9843
45091,York,SC,1980,24043,12075,11265
45091,York,SC,1984,29427,9273,20008
45091,York,SC,1988,33308,11458,21657
45091,York,SC,1992,43694,15844,21297
45091,York,SC,1996,42523,16873,22222
45091,York,SC,2000,54351,19251,33776
45091,York,SC,2004,70181,24226,45234
45091,York,SC,2008,93696,37918,54500
45091,York,SC,2012,100210,39131,59546
45091,York,SC,2016,114357,41593,66754
45091,York,SC,2020,144050,59008,82727
46003,Aurora,SD,1960,2537,1270,1267
46003,Aurora,SD,1964,2426,1555,871
46003,Aurora,SD,1968,2233,1060,1043
46003,Aurora,SD,1972,2339,1257,1075
46003,Aurora,SD,1976,2109,1269,831
46003,Aurora,SD,1980,2123,709,1251
46003,Aurora,SD,1984,1883,840,1029
46003,Aurora,SD,1988,1854,987,856
46003,Aurora,SD,1992,1712,680,594
46003,Aurora,SD,1996,1587,664,709
46003,Aurora,SD,2000,1413,513,847
46003,Aurora,SD,2004,1649,620,1009
46003,Aurora,SD,2008,1495,655,794
46003,Aurora,SD,2012,1400,556,804
46003,Aurora,SD,2016,1407,340,974
46003,Aurora,SD,2020,1405,317,1052
46005,Beadle,SD,1960,9990,4079,5911
46005,Beadle,SD,1964,10019,5968,4051
46005,Beadle,SD,1968,9878,5357,4214
46005,Beadle,SD,1972,10244,4297,5922
46005,Beadle,SD,1976,9666,4846,4758
46005,Beadle,SD,1980,10104,3521,5921
46005,Beadle,SD,1984,9422,3523,5876
46005,Beadle,SD,1988,9180,4523,4611
46005,Beadle,SD,1992,9136,3925,3363
46005,Beadle,SD,1996,8581,3984,3670
46005,Beadle,SD,2000,7739,3216,4347
46005,Beadle,SD,2004,8480,3443,4917
46005,Beadle,SD,2008,7714,3493,4054
46005,Beadle,SD,2012,7263,2881,4230
46005,Beadle,SD,2016,6772,1912,4455
46005,Beadle,SD,2020,7081,2107,4808
46007,Bennett,SD,1960,1386,607,779
46007,Bennett,SD,1964,1399,775,624
46007,Bennett,SD,1968,1233,457,665
46007,Bennett,SD,1972,1286,476,808
46007,Bennett,SD,1976,1111,481,610
46007,Bennett,SD,1980,1324,350,919
46007,Bennett,SD,1984,1316,453,856
46007,Bennett,SD,1988,1262,579,663
46007,Bennett,SD,1992,1197,413,556
46007,Bennett,SD,1996,1145,507,539
46007,Bennett,SD,2000,1116,377,712
46007,Bennett,SD,2004,1630,759,833
46007,Bennett,SD,2008,1208,557,614
46007,Bennett,SD,2012,1203,548,626
46007,Bennett,SD,2016,1149,412,666
46007,Bennett,SD,2020,1183,466,694
46009,Bon Homme,SD,1960,4782,2052,2730
46009,Bon Homme,SD,1964,4278,2494,1784
46009,Bon Homme,SD,1968,4383,1773,2411
46009,Bon Homme,SD,1972,4493,2368,2116
46009,Bon Homme,SD,1976,4073,2154,1897
46009,Bon Homme,SD,1980,4239,1191,2794
46009,Bon Homme,SD,1984,3906,1408,2478
46009,Bon Homme,SD,1988,3417,1574,1826
46009,Bon Homme,SD,1992,3367,1294,1212
46009,Bon Homme,SD,1996,3436,1569,1428
46009,Bon Homme,SD,2000,3139,1162,1901
46009,Bon Homme,SD,2004,3408,1293,2063
46009,Bon Homme,SD,2008,3175,1367,1712
46009,Bon Homme,SD,2012,3074,1167,1830
46009,Bon Homme,SD,2016,2974,704,2105
46009,Bon Homme,SD,2020,3001,721,2235
46011,Brookings,SD,1960,8684,2974,5710
46011,Brookings,SD,1964,7883,4191,3692
46011,Brookings,SD,1968,8081,3202,4674
46011,Brookings,SD,1972,9916,4701,5182
46011,Brookings,SD,1976,10026,4685,5278
46011,Brookings,SD,1980,10981,3934,5727
46011,Brookings,SD,1984,10814,4089,6679
46011,Brookings,SD,1988,10305,4860,5394
46011,Brookings,SD,1992,12002,4645,4698
46011,Brookings,SD,1996,11272,5105,5112
46011,Brookings,SD,2000,10984,4546,6212
46011,Brookings,SD,2004,13375,5443,7662
46011,Brookings,SD,2008,13945,7207,6431
46011,Brookings,SD,2012,12400,5827,6220
46011,Brookings,SD,2016,12680,4879,6748
46011,Brookings,SD,2020,14567,6110,8000
46013,Brown,SD,1960,15930,7893,8037
46013,Brown,SD,1964,14631,9107,5524
46013,Brown,SD,1968,14547,7302,6685
46013,Brown,SD,1972,16451,8216,8134
46013,Brown,SD,1976,16633,8888,7609
46013,Brown,SD,1980,17999,6050,10550
46013,Brown,SD,1984,17465,6852,10541
46013,Brown,SD,1988,17302,8673,8537
46013,Brown,SD,1992,18047,7521,6665
46013,Brown,SD,1996,16447,7913,6801
46013,Brown,SD,2000,16556,7173,9060
46013,Brown,SD,2004,18599,7943,10386
46013,Brown,SD,2008,17426,9041,8067
46013,Brown,SD,2012,16068,7250,8321
46013,Brown,SD,2016,16114,5452,9613
46013,Brown,SD,2020,17547,6538,10580
46015,Brule,SD,1960,3003,1600,1403
46015,Brule,SD,1964,3173,2205,968
46015,Brule,SD,1968,2815,1425,1237
46015,Brule,SD,1972,3097,1665,1421
46015,Brule,SD,1976,2723,1534,1175
46015,Brule,SD,1980,2800,925,1674
46015,Brule,SD,1984,2556,961,1578
46015,Brule,SD,1988,1974,991,971
46015,Brule,SD,1992,2676,1060,908
46015,Brule,SD,1996,2404,1091,981
46015,Brule,SD,2000,2167,818,1268
46015,Brule,SD,2004,2629,1040,1544
46015,Brule,SD,2008,2439,965,1407
46015,Brule,SD,2012,2379,824,1499
46015,Brule,SD,2016,2288,571,1565
46015,Brule,SD,2020,2490,673,1750
46017,Buffalo,SD,1960,628,334,294
46017,Buffalo,SD,1964,779,501,278
46017,Buffalo,SD,1968,554,265,261
46017,Buffalo,SD,1972,497,275,221
46017,Buffalo,SD,1976,434,240,194
46017,Buffalo,SD,1980,456,147,272
46017,Buffalo,SD,1984,494,236,253
46017,Buffalo,SD,1988,490,334,151
46017,Buffalo,SD,1992,496,282,137
46017,Buffalo,SD,1996,640,465,134
46017,Buffalo,SD,2000,408,256,140
46017,Buffalo,SD,2004,841,603,223
46017,Buffalo,SD,2008,619,454,156
46017,Buffalo,SD,2012,641,472,166
46017,Buffalo,SD,2016,490,296,171
46017,Buffalo,SD,2020,549,352,183
46019,Butte,SD,1960,3814,1318,2496
46019,Butte,SD,1964,3740,1863,1877
46019,Butte,SD,1968,3303,1017,2090
46019,Butte,SD,1972,3563,1085,2452
46019,Butte,SD,1976,3472,1366,2055
46019,Butte,SD,1980,3898,843,2850
46019,Butte,SD,1984,3667,784,2865
46019,Butte,SD,1988,3582,1256,2291
46019,Butte,SD,1992,3700,973,1674
46019,Butte,SD,1996,3657,1132,1947
46019,Butte,SD,2000,3689,840,2760
46019,Butte,SD,2004,4271,1009,3166
46019,Butte,SD,2008,4256,1306,2821
46019,Butte,SD,2012,4208,1002,3073
46019,Butte,SD,2016,4351,696,3357
46019,Butte,SD,2020,4802,939,3731
46021,Campbell,SD,1960,1692,362,1330
46021,Campbell,SD,1964,1573,411,1162
46021,Campbell,SD,1968,1534,245,1216
46021,Campbell,SD,1972,1537,361,1169
46021,Campbell,SD,1976,1391,489,897
46021,Campbell,SD,1980,1498,182,1271
46021,Campbell,SD,1984,1255,214,1035
46021,Campbell,SD,1988,1252,334,909
46021,Campbell,SD,1992,1053,222,574
46021,Campbell,SD,1996,970,202,623
46021,Campbell,SD,2000,917,147,739
46021,Campbell,SD,2004,959,239,708
46021,Campbell,SD,2008,854,243,591
46021,Campbell,SD,2012,787,153,616
46021,Campbell,SD,2016,831,105,704
46021,Campbell,SD,2020,873,117,747
46023,Charles Mix,SD,1960,5200,2754,2446
46023,Charles Mix,SD,1964,5113,3488,1625
46023,Charles Mix,SD,1968,4675,2369,2093
46023,Charles Mix,SD,1972,4721,2691,2020
46023,Charles Mix,SD,1976,4394,2593,1779
46023,Charles Mix,SD,1980,4599,1741,2608
46023,Charles Mix,SD,1984,4563,1879,2660
46023,Charles Mix,SD,1988,4184,2205,1966
46023,Charles Mix,SD,1992,4099,1639,1570
46023,Charles Mix,SD,1996,4035,1913,1711
46023,Charles Mix,SD,2000,3579,1300,2205
46023,Charles Mix,SD,2004,4798,2155,2556
46023,Charles Mix,SD,2008,3978,1807,2109
46023,Charles Mix,SD,2012,3764,1483,2230
46023,Charles Mix,SD,2016,3433,935,2382
46023,Charles Mix,SD,2020,3783,1177,2552
46025,Clark,SD,1960,3610,1406,2204
46025,Clark,SD,1964,3282,1771,1511
46025,Clark,SD,1968,3040,1325,1596
46025,Clark,SD,1972,2962,1336,1617
46025,Clark,SD,1976,2838,1376,1449
46025,Clark,SD,1980,2911,774,1963
46025,Clark,SD,1984,2718,960,1748
46025,Clark,SD,1988,2424,1164,1247
46025,Clark,SD,1992,2375,799,803
46025,Clark,SD,1996,2242,956,998
46025,Clark,SD,2000,2108,791,1272
46025,Clark,SD,2004,2327,875,1435
46025,Clark,SD,2008,1940,830,1065
46025,Clark,SD,2012,1821,713,1067
46025,Clark,SD,2016,1657,398,1139
46025,Clark,SD,2020,1850,437,1373
46027,Clay,SD,1960,4650,1878,2772
46027,Clay,SD,1964,4401,2599,1802
46027,Clay,SD,1968,4386,2006,2249
46027,Clay,SD,1972,5352,2821,2518
46027,Clay,SD,1976,5301,2593,2647
46027,Clay,SD,1980,6316,2271,3004
46027,Clay,SD,1984,5808,2711,3057
46027,Clay,SD,1988,5200,2859,2307
46027,Clay,SD,1992,6036,2826,1869
46027,Clay,SD,1996,5572,2980,2008
46027,Clay,SD,2000,5105,2638,2363
46027,Clay,SD,2004,6136,3315,2692
46027,Clay,SD,2008,6242,3808,2296
46027,Clay,SD,2012,5234,2955,2147
46027,Clay,SD,2016,5069,2608,2109
46027,Clay,SD,2020,5698,3083,2456
46029,Codington,SD,1960,9613,4304,5309
46029,Codington,SD,1964,8946,5353,3593
46029,Codington,SD,1968,8452,4235,3929
46029,Codington,SD,1972,9564,4601,4936
46029,Codington,SD,1976,9213,4680,4504
46029,Codington,SD,1980,9990,3353,5903
46029,Codington,SD,1984,9678,3528,6108
46029,Codington,SD,1988,9714,4570,5050
46029,Codington,SD,1992,10943,3701,3943
46029,Codington,SD,1996,11055,4722,4995
46029,Codington,SD,2000,11138,4192,6718
46029,Codington,SD,2004,12751,4803,7778
46029,Codington,SD,2008,12185,5595,6374
46029,Codington,SD,2012,11524,4588,6696
46029,Codington,SD,2016,11669,3174,7764
46029,Codington,SD,2020,13161,3837,8958
46031,Corson,SD,1960,2383,1093,1290
46031,Corson,SD,1964,2362,1328,1034
46031,Corson,SD,1968,2009,821,1108
46031,Corson,SD,1972,1673,689,975
46031,Corson,SD,1976,1823,967,846
46031,Corson,SD,1980,1855,522,1233
46031,Corson,SD,1984,1753,792,955
46031,Corson,SD,1988,1448,722,710
46031,Corson,SD,1992,1251,444,483
46031,Corson,SD,1996,1300,539,533
46031,Corson,SD,2000,1243,549,629
46031,Corson,SD,2004,1724,972,720
46031,Corson,SD,2008,1406,837,535
46031,Corson,SD,2012,1200,648,515
46031,Corson,SD,2016,1175,535,588
46031,Corson,SD,2020,1283,622,647
46033,Custer,SD,1960,2411,878,1533
46033,Custer,SD,1964,2318,1176,1142
